condition_id,seed,agent_position,model,game_variant,goal_framing,persona,instruction_wording,response_format,temperature,persona_format,choice,declared_choice,first_valid_choice_token,action_matches_first_token,output_sha256,output_prefix,output_suffix,tar_action_member,tar_prompt_member
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral,3003,1,gemma-4-31b,cycle,none,neutral,default,default,0.5,default,20,15,20,1,9fdea54c43ddecef332b84b6b8ce8e95ed462ec6fac3d0a73f575728b24b200e,"Analysis: This is a variation of the ""Guess 2/3 of the average"" or ""Rock-Paper-Scissors"" dynamic. The bonus (20 points) outweighs the marginal gain of choosing a higher number (1 point). The game creates a cycle: 11 < 12 < 13 ... < 20 < 11.","opponent, choosing a mid-to-high range number is a standard starting heuristic to balance the base payoff and bonus potential.  ACTION: CHOOSE_NUMBER number: 15",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral,3003,2,gemma-4-31b,cycle,none,neutral,default,default,0.5,default,20,15,20,1,9fdea54c43ddecef332b84b6b8ce8e95ed462ec6fac3d0a73f575728b24b200e,"Analysis: This is a variation of the ""Guess 2/3 of the average"" or ""Rock-Paper-Scissors"" dynamic. The bonus (20 points) outweighs the marginal gain of choosing a higher number (1 point). The game creates a cycle: 11 < 12 < 13 ... < 20 < 11.","opponent, choosing a mid-to-high range number is a standard starting heuristic to balance the base payoff and bonus potential.  ACTION: CHOOSE_NUMBER number: 15",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral,3004,1,gemma-4-31b,cycle,none,neutral,default,default,0.5,default,20,15,20,1,9fdea54c43ddecef332b84b6b8ce8e95ed462ec6fac3d0a73f575728b24b200e,"Analysis: This is a variation of the ""Guess 2/3 of the average"" or ""Rock-Paper-Scissors"" dynamic. The bonus (20 points) outweighs the marginal gain of choosing a higher number (1 point). The game creates a cycle: 11 < 12 < 13 ... < 20 < 11.","opponent, choosing a mid-to-high range number is a standard starting heuristic to balance the base payoff and bonus potential.  ACTION: CHOOSE_NUMBER number: 15",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral,3004,2,gemma-4-31b,cycle,none,neutral,default,default,0.5,default,20,15,20,1,9fdea54c43ddecef332b84b6b8ce8e95ed462ec6fac3d0a73f575728b24b200e,"Analysis: This is a variation of the ""Guess 2/3 of the average"" or ""Rock-Paper-Scissors"" dynamic. The bonus (20 points) outweighs the marginal gain of choosing a higher number (1 point). The game creates a cycle: 11 < 12 < 13 ... < 20 < 11.","opponent, choosing a mid-to-high range number is a standard starting heuristic to balance the base payoff and bonus potential.  ACTION: CHOOSE_NUMBER number: 15",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral,3005,1,gemma-4-31b,cycle,none,neutral,default,default,0.5,default,20,15,20,1,9fdea54c43ddecef332b84b6b8ce8e95ed462ec6fac3d0a73f575728b24b200e,"Analysis: This is a variation of the ""Guess 2/3 of the average"" or ""Rock-Paper-Scissors"" dynamic. The bonus (20 points) outweighs the marginal gain of choosing a higher number (1 point). The game creates a cycle: 11 < 12 < 13 ... < 20 < 11.","opponent, choosing a mid-to-high range number is a standard starting heuristic to balance the base payoff and bonus potential.  ACTION: CHOOSE_NUMBER number: 15",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral,3005,2,gemma-4-31b,cycle,none,neutral,default,default,0.5,default,20,15,20,1,9fdea54c43ddecef332b84b6b8ce8e95ed462ec6fac3d0a73f575728b24b200e,"Analysis: This is a variation of the ""Guess 2/3 of the average"" or ""Rock-Paper-Scissors"" dynamic. The bonus (20 points) outweighs the marginal gain of choosing a higher number (1 point). The game creates a cycle: 11 < 12 < 13 ... < 20 < 11.","opponent, choosing a mid-to-high range number is a standard starting heuristic to balance the base payoff and bonus potential.  ACTION: CHOOSE_NUMBER number: 15",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive,3001,1,gemma-4-31b,cycle,none,intuitive,default,default,0.5,default,20,19,20,1,a1725ba191a85309a59f4e56104cdb28e21f4786916a38caf05252a99a4a3c84,"Analysis: The goal is to maximize the request amount while attempting to trigger the +20 bonus. Since the other player's choice is unknown, choosing 19 provides a high base value and a high probability of being ""one less"" than a common high"," is unknown, choosing 19 provides a high base value and a high probability of being ""one less"" than a common high choice (20).  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3001/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive,3001,2,gemma-4-31b,cycle,none,intuitive,default,default,0.5,default,20,19,20,1,a1725ba191a85309a59f4e56104cdb28e21f4786916a38caf05252a99a4a3c84,"Analysis: The goal is to maximize the request amount while attempting to trigger the +20 bonus. Since the other player's choice is unknown, choosing 19 provides a high base value and a high probability of being ""one less"" than a common high"," is unknown, choosing 19 provides a high base value and a high probability of being ""one less"" than a common high choice (20).  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3001/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive,3002,1,gemma-4-31b,cycle,none,intuitive,default,default,0.5,default,20,19,20,1,a1725ba191a85309a59f4e56104cdb28e21f4786916a38caf05252a99a4a3c84,"Analysis: The goal is to maximize the request amount while attempting to trigger the +20 bonus. Since the other player's choice is unknown, choosing 19 provides a high base value and a high probability of being ""one less"" than a common high"," is unknown, choosing 19 provides a high base value and a high probability of being ""one less"" than a common high choice (20).  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3002/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive,3002,2,gemma-4-31b,cycle,none,intuitive,default,default,0.5,default,20,19,20,1,a1725ba191a85309a59f4e56104cdb28e21f4786916a38caf05252a99a4a3c84,"Analysis: The goal is to maximize the request amount while attempting to trigger the +20 bonus. Since the other player's choice is unknown, choosing 19 provides a high base value and a high probability of being ""one less"" than a common high"," is unknown, choosing 19 provides a high base value and a high probability of being ""one less"" than a common high choice (20).  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3002/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive,3003,1,gemma-4-31b,cycle,none,intuitive,default,default,0.5,default,20,19,20,1,a1725ba191a85309a59f4e56104cdb28e21f4786916a38caf05252a99a4a3c84,"Analysis: The goal is to maximize the request amount while attempting to trigger the +20 bonus. Since the other player's choice is unknown, choosing 19 provides a high base value and a high probability of being ""one less"" than a common high"," is unknown, choosing 19 provides a high base value and a high probability of being ""one less"" than a common high choice (20).  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive,3003,2,gemma-4-31b,cycle,none,intuitive,default,default,0.5,default,20,19,20,1,a1725ba191a85309a59f4e56104cdb28e21f4786916a38caf05252a99a4a3c84,"Analysis: The goal is to maximize the request amount while attempting to trigger the +20 bonus. Since the other player's choice is unknown, choosing 19 provides a high base value and a high probability of being ""one less"" than a common high"," is unknown, choosing 19 provides a high base value and a high probability of being ""one less"" than a common high choice (20).  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive,3004,1,gemma-4-31b,cycle,none,intuitive,default,default,0.5,default,20,19,20,1,a1725ba191a85309a59f4e56104cdb28e21f4786916a38caf05252a99a4a3c84,"Analysis: The goal is to maximize the request amount while attempting to trigger the +20 bonus. Since the other player's choice is unknown, choosing 19 provides a high base value and a high probability of being ""one less"" than a common high"," is unknown, choosing 19 provides a high base value and a high probability of being ""one less"" than a common high choice (20).  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive,3004,2,gemma-4-31b,cycle,none,intuitive,default,default,0.5,default,20,19,20,1,a1725ba191a85309a59f4e56104cdb28e21f4786916a38caf05252a99a4a3c84,"Analysis: The goal is to maximize the request amount while attempting to trigger the +20 bonus. Since the other player's choice is unknown, choosing 19 provides a high base value and a high probability of being ""one less"" than a common high"," is unknown, choosing 19 provides a high base value and a high probability of being ""one less"" than a common high choice (20).  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive,3005,1,gemma-4-31b,cycle,none,intuitive,default,default,0.5,default,20,19,20,1,a1725ba191a85309a59f4e56104cdb28e21f4786916a38caf05252a99a4a3c84,"Analysis: The goal is to maximize the request amount while attempting to trigger the +20 bonus. Since the other player's choice is unknown, choosing 19 provides a high base value and a high probability of being ""one less"" than a common high"," is unknown, choosing 19 provides a high base value and a high probability of being ""one less"" than a common high choice (20).  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive,3005,2,gemma-4-31b,cycle,none,intuitive,default,default,0.5,default,20,19,20,1,a1725ba191a85309a59f4e56104cdb28e21f4786916a38caf05252a99a4a3c84,"Analysis: The goal is to maximize the request amount while attempting to trigger the +20 bonus. Since the other player's choice is unknown, choosing 19 provides a high base value and a high probability of being ""one less"" than a common high"," is unknown, choosing 19 provides a high base value and a high probability of being ""one less"" than a common high choice (20).  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-intuitive/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-competitive,3001,1,gemma-4-31b,cycle,none,competitive,default,default,0.5,default,20,19,20,1,1c85d702878e018cd47bf2f3ee2deeaf53ad9b5e2f94865552b1fc037324c673,"Analysis: No prior data on opponent. The game is a variation of the ""Guess 2/3 of the average"" or a cyclic pursuit game. The bonus (20 points) significantly outweighs the marginal gain of choosing a higher number (1 point). In a Nash equili","without a history, a mid-range choice is a neutral starting point, but choosing 19 targets the most common ""high"" anchor (20).  ACTION: CHOOSE_NUMBER number: 19",beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3001/run/prompts_and_responses.jsonl.gz
