claim_id,official_parent,design_variable,design_level,seed,stratum_id,signed_effect,treatment_value,reference_value,model,goal_framing,persona,treatment_condition_id,treatment_tar_member,reference_condition_id,reference_tar_member,game_variant
H3,h3_costless_depth_bound,persona_format,descriptive,3004,goal_framing=strategic|model=qwen3.5-27b-fp8|persona=neutral,0.5,0.5,0.0,qwen3.5-27b-fp8,strategic,neutral,,,,,
H3,h3_costless_depth_bound,persona_format,descriptive,3005,goal_framing=strategic|model=qwen3.5-27b-fp8|persona=neutral,0.5,0.5,0.0,qwen3.5-27b-fp8,strategic,neutral,,,,,
H3,h3_costless_depth_bound,persona_format,tabular,3001,goal_framing=none|model=qwen3.5-27b-fp8|persona=neutral,0.5,0.5,0.0,qwen3.5-27b-fp8,none,neutral,,,,,
H3,h3_costless_depth_bound,persona_format,tabular,3002,goal_framing=none|model=qwen3.5-27b-fp8|persona=neutral,0.5,0.5,0.0,qwen3.5-27b-fp8,none,neutral,,,,,
H3,h3_costless_depth_bound,persona_format,tabular,3003,goal_framing=none|model=qwen3.5-27b-fp8|persona=neutral,0.5,0.5,0.0,qwen3.5-27b-fp8,none,neutral,,,,,
H3,h3_costless_depth_bound,persona_format,tabular,3004,goal_framing=none|model=qwen3.5-27b-fp8|persona=neutral,0.5,0.5,0.0,qwen3.5-27b-fp8,none,neutral,,,,,
H3,h3_costless_depth_bound,persona_format,tabular,3005,goal_framing=none|model=qwen3.5-27b-fp8|persona=neutral,0.5,0.5,0.0,qwen3.5-27b-fp8,none,neutral,,,,,
H3,h3_costless_depth_bound,persona_format,tabular,3001,goal_framing=strategic|model=qwen3.5-27b-fp8|persona=neutral,0.5,0.5,0.0,qwen3.5-27b-fp8,strategic,neutral,,,,,
H3,h3_costless_depth_bound,persona_format,tabular,3002,goal_framing=strategic|model=qwen3.5-27b-fp8|persona=neutral,0.5,0.5,0.0,qwen3.5-27b-fp8,strategic,neutral,,,,,
H3,h3_costless_depth_bound,persona_format,tabular,3003,goal_framing=strategic|model=qwen3.5-27b-fp8|persona=neutral,0.5,0.5,0.0,qwen3.5-27b-fp8,strategic,neutral,,,,,
H3,h3_costless_depth_bound,persona_format,tabular,3004,goal_framing=strategic|model=qwen3.5-27b-fp8|persona=neutral,0.5,0.5,0.0,qwen3.5-27b-fp8,strategic,neutral,,,,,
H3,h3_costless_depth_bound,persona_format,tabular,3005,goal_framing=strategic|model=qwen3.5-27b-fp8|persona=neutral,0.5,0.5,0.0,qwen3.5-27b-fp8,strategic,neutral,,,,,
H4,h4_strategic_framing,default_grid,default,3001,game_variant=basic|model=qwen3.5-27b-fp8|persona=neutral,-0.0,12.0,12.0,qwen3.5-27b-fp8,,neutral,game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral/seed_3001/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral/seed_3001/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3002,game_variant=basic|model=qwen3.5-27b-fp8|persona=neutral,-3.5,15.5,12.0,qwen3.5-27b-fp8,,neutral,game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral/seed_3002/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral/seed_3002/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3003,game_variant=basic|model=qwen3.5-27b-fp8|persona=neutral,-3.5,15.5,12.0,qwen3.5-27b-fp8,,neutral,game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral/seed_3003/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral/seed_3003/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3004,game_variant=basic|model=qwen3.5-27b-fp8|persona=neutral,-0.0,12.0,12.0,qwen3.5-27b-fp8,,neutral,game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral/seed_3004/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral/seed_3004/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3005,game_variant=basic|model=qwen3.5-27b-fp8|persona=neutral,-3.5,15.5,12.0,qwen3.5-27b-fp8,,neutral,game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-neutral/seed_3005/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral/seed_3005/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3001,game_variant=basic|model=qwen3.5-27b-fp8|persona=intuitive,-0.0,12.0,12.0,qwen3.5-27b-fp8,,intuitive,game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-intuitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-intuitive/seed_3001/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-intuitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-intuitive/seed_3001/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3002,game_variant=basic|model=qwen3.5-27b-fp8|persona=intuitive,-3.5,15.5,12.0,qwen3.5-27b-fp8,,intuitive,game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-intuitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-intuitive/seed_3002/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-intuitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-intuitive/seed_3002/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3003,game_variant=basic|model=qwen3.5-27b-fp8|persona=intuitive,3.5,12.0,15.5,qwen3.5-27b-fp8,,intuitive,game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-intuitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-intuitive/seed_3003/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-intuitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-intuitive/seed_3003/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3004,game_variant=basic|model=qwen3.5-27b-fp8|persona=intuitive,-0.0,12.0,12.0,qwen3.5-27b-fp8,,intuitive,game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-intuitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-intuitive/seed_3004/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-intuitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-intuitive/seed_3004/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3005,game_variant=basic|model=qwen3.5-27b-fp8|persona=intuitive,3.5,12.0,15.5,qwen3.5-27b-fp8,,intuitive,game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-intuitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-intuitive/seed_3005/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-intuitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-intuitive/seed_3005/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3001,game_variant=basic|model=qwen3.5-27b-fp8|persona=cautious,-0.0,15.0,15.0,qwen3.5-27b-fp8,,cautious,game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-cautious,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-cautious/seed_3001/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-cautious,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-cautious/seed_3001/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3002,game_variant=basic|model=qwen3.5-27b-fp8|persona=cautious,-4.0,15.0,11.0,qwen3.5-27b-fp8,,cautious,game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-cautious,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-cautious/seed_3002/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-cautious,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-cautious/seed_3002/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3003,game_variant=basic|model=qwen3.5-27b-fp8|persona=cautious,8.0,11.0,19.0,qwen3.5-27b-fp8,,cautious,game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-cautious,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-cautious/seed_3003/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-cautious,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-cautious/seed_3003/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3004,game_variant=basic|model=qwen3.5-27b-fp8|persona=cautious,-0.0,11.0,11.0,qwen3.5-27b-fp8,,cautious,game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-cautious,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-cautious/seed_3004/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-cautious,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-cautious/seed_3004/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3005,game_variant=basic|model=qwen3.5-27b-fp8|persona=cautious,4.0,15.0,19.0,qwen3.5-27b-fp8,,cautious,game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-cautious,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-cautious/seed_3005/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-cautious,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-cautious/seed_3005/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3001,game_variant=basic|model=qwen3.5-27b-fp8|persona=competitive,-0.0,19.0,19.0,qwen3.5-27b-fp8,,competitive,game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-competitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-competitive/seed_3001/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-competitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-competitive/seed_3001/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3002,game_variant=basic|model=qwen3.5-27b-fp8|persona=competitive,-0.0,19.0,19.0,qwen3.5-27b-fp8,,competitive,game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-competitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-competitive/seed_3002/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-competitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-competitive/seed_3002/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3003,game_variant=basic|model=qwen3.5-27b-fp8|persona=competitive,-0.0,19.0,19.0,qwen3.5-27b-fp8,,competitive,game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-competitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-competitive/seed_3003/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-competitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-competitive/seed_3003/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3004,game_variant=basic|model=qwen3.5-27b-fp8|persona=competitive,-0.0,19.0,19.0,qwen3.5-27b-fp8,,competitive,game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-competitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-competitive/seed_3004/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-competitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-competitive/seed_3004/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3005,game_variant=basic|model=qwen3.5-27b-fp8|persona=competitive,-0.0,19.0,19.0,qwen3.5-27b-fp8,,competitive,game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-competitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-27b-fp8__persona-competitive/seed_3005/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-competitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-27b-fp8__persona-competitive/seed_3005/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3001,game_variant=basic|model=qwen3.5-9b|persona=neutral,-0.0,11.0,11.0,qwen3.5-9b,,neutral,game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-neutral,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-neutral/seed_3001/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-neutral,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-neutral/seed_3001/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3002,game_variant=basic|model=qwen3.5-9b|persona=neutral,-0.0,11.5,11.5,qwen3.5-9b,,neutral,game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-neutral,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-neutral/seed_3002/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-neutral,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-neutral/seed_3002/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3003,game_variant=basic|model=qwen3.5-9b|persona=neutral,-1.0,12.0,11.0,qwen3.5-9b,,neutral,game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-neutral,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-neutral/seed_3003/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-neutral,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-neutral/seed_3003/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3004,game_variant=basic|model=qwen3.5-9b|persona=neutral,-0.0,11.0,11.0,qwen3.5-9b,,neutral,game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-neutral,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-neutral/seed_3004/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-neutral,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-neutral/seed_3004/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3005,game_variant=basic|model=qwen3.5-9b|persona=neutral,-0.0,11.5,11.5,qwen3.5-9b,,neutral,game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-neutral,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-neutral/seed_3005/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-neutral,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-neutral/seed_3005/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3001,game_variant=basic|model=qwen3.5-9b|persona=intuitive,-0.0,12.0,12.0,qwen3.5-9b,,intuitive,game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-intuitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-intuitive/seed_3001/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-intuitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-intuitive/seed_3001/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3002,game_variant=basic|model=qwen3.5-9b|persona=intuitive,-0.0,12.0,12.0,qwen3.5-9b,,intuitive,game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-intuitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-intuitive/seed_3002/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-intuitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-intuitive/seed_3002/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3003,game_variant=basic|model=qwen3.5-9b|persona=intuitive,-0.0,12.0,12.0,qwen3.5-9b,,intuitive,game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-intuitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-intuitive/seed_3003/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-intuitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-intuitive/seed_3003/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3004,game_variant=basic|model=qwen3.5-9b|persona=intuitive,-0.0,12.0,12.0,qwen3.5-9b,,intuitive,game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-intuitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-intuitive/seed_3004/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-intuitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-intuitive/seed_3004/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3005,game_variant=basic|model=qwen3.5-9b|persona=intuitive,-0.0,12.0,12.0,qwen3.5-9b,,intuitive,game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-intuitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-intuitive/seed_3005/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-intuitive,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-intuitive/seed_3005/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3001,game_variant=basic|model=qwen3.5-9b|persona=cautious,-0.0,11.0,11.0,qwen3.5-9b,,cautious,game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-cautious,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-cautious/seed_3001/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-cautious,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-cautious/seed_3001/run/action_events.jsonl.gz,basic
H4,h4_strategic_framing,default_grid,default,3002,game_variant=basic|model=qwen3.5-9b|persona=cautious,-0.0,11.0,11.0,qwen3.5-9b,,cautious,game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-cautious,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-qwen3.5-9b__persona-cautious/seed_3002/run/action_events.jsonl.gz,game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-cautious,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-qwen3.5-9b__persona-cautious/seed_3002/run/action_events.jsonl.gz,basic
