seed,action_prompt,model,interaction_pathway,treatment_value,treatment_condition,treatment_tar_member,reference_value,reference_condition,reference_tar_member,signed_effect,stratum_id,claim_id,official_parent,design_variable,design_level,persona_richness
7001,deliberate,qwen3.5-4b,closed,0.9242707403358812,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b/seed_7001/run/action_events.jsonl.gz,0.914115849546788,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b/seed_7001/run/action_events.jsonl.gz,0.010154890789093152,action_prompt=deliberate|model=qwen3.5-4b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7002,deliberate,qwen3.5-4b,closed,0.9307316634780619,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b/seed_7002/run/action_events.jsonl.gz,0.9116923879945296,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b/seed_7002/run/action_events.jsonl.gz,0.019039275483532347,action_prompt=deliberate|model=qwen3.5-4b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7003,deliberate,qwen3.5-4b,closed,0.9230858296124761,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b/seed_7003/run/action_events.jsonl.gz,0.9198240310250188,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b/seed_7003/run/action_events.jsonl.gz,0.003261798587457343,action_prompt=deliberate|model=qwen3.5-4b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7004,deliberate,qwen3.5-4b,closed,0.92758790660481,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b/seed_7004/run/action_events.jsonl.gz,0.9153034483875742,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b/seed_7004/run/action_events.jsonl.gz,0.012284458217235894,action_prompt=deliberate|model=qwen3.5-4b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7005,deliberate,qwen3.5-4b,closed,0.9299099280654113,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b/seed_7005/run/action_events.jsonl.gz,0.9151362676152192,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b/seed_7005/run/action_events.jsonl.gz,0.014773660450192128,action_prompt=deliberate|model=qwen3.5-4b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7006,deliberate,qwen3.5-4b,closed,0.9235530760809993,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b/seed_7006/run/action_events.jsonl.gz,0.9243066145198091,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b/seed_7006/run/action_events.jsonl.gz,-0.0007535384388097643,action_prompt=deliberate|model=qwen3.5-4b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7007,deliberate,qwen3.5-4b,closed,0.925389625331917,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b/seed_7007/run/action_events.jsonl.gz,0.9209596269944827,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b/seed_7007/run/action_events.jsonl.gz,0.004429998337434293,action_prompt=deliberate|model=qwen3.5-4b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7008,deliberate,qwen3.5-4b,closed,0.9234575624023598,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b/seed_7008/run/action_events.jsonl.gz,0.9230042106514247,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b/seed_7008/run/action_events.jsonl.gz,0.0004533517509350826,action_prompt=deliberate|model=qwen3.5-4b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7001,deliberate,gemma-4-31b,closed,0.9094808285305438,persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b/seed_7001/run/action_events.jsonl.gz,0.9132400781072916,persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b/seed_7001/run/action_events.jsonl.gz,-0.0037592495767477807,action_prompt=deliberate|model=gemma-4-31b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7002,deliberate,gemma-4-31b,closed,0.9100120290394159,persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b/seed_7002/run/action_events.jsonl.gz,0.9145755435761436,persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b/seed_7002/run/action_events.jsonl.gz,-0.004563514536727653,action_prompt=deliberate|model=gemma-4-31b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7003,deliberate,gemma-4-31b,closed,0.9090848584407163,persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b/seed_7003/run/action_events.jsonl.gz,0.9101995669133849,persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b/seed_7003/run/action_events.jsonl.gz,-0.0011147084726685907,action_prompt=deliberate|model=gemma-4-31b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7004,deliberate,gemma-4-31b,closed,0.9137360791310036,persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b/seed_7004/run/action_events.jsonl.gz,0.9170841728773822,persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b/seed_7004/run/action_events.jsonl.gz,-0.0033480937463785665,action_prompt=deliberate|model=gemma-4-31b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7005,deliberate,gemma-4-31b,closed,0.9061490840167156,persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b/seed_7005/run/action_events.jsonl.gz,0.9103704659179553,persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b/seed_7005/run/action_events.jsonl.gz,-0.0042213819012397735,action_prompt=deliberate|model=gemma-4-31b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7006,deliberate,gemma-4-31b,closed,0.9092733611259957,persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b/seed_7006/run/action_events.jsonl.gz,0.9108210393101164,persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b/seed_7006/run/action_events.jsonl.gz,-0.0015476781841207154,action_prompt=deliberate|model=gemma-4-31b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7007,deliberate,gemma-4-31b,closed,0.9073852707059449,persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b/seed_7007/run/action_events.jsonl.gz,0.9170282538318016,persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b/seed_7007/run/action_events.jsonl.gz,-0.009642983125856763,action_prompt=deliberate|model=gemma-4-31b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7008,deliberate,gemma-4-31b,closed,0.9102444495847649,persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b/seed_7008/run/action_events.jsonl.gz,0.9145273800091397,persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b/seed_7008/run/action_events.jsonl.gz,-0.004282930424374776,action_prompt=deliberate|model=gemma-4-31b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7001,reactive,qwen3.5-27b-fp8,closed,0.9185095424601859,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7001/run/action_events.jsonl.gz,0.9116365874028001,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7001/run/action_events.jsonl.gz,0.006872955057385832,action_prompt=reactive|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7002,reactive,qwen3.5-27b-fp8,closed,0.9158407609600306,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7002/run/action_events.jsonl.gz,0.9134896544805009,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7002/run/action_events.jsonl.gz,0.002351106479529741,action_prompt=reactive|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7003,reactive,qwen3.5-27b-fp8,closed,0.9190622063867384,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7003/run/action_events.jsonl.gz,0.9064807107503905,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7003/run/action_events.jsonl.gz,0.012581495636347917,action_prompt=reactive|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7004,reactive,qwen3.5-27b-fp8,closed,0.9183712954561214,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7004/run/action_events.jsonl.gz,0.9100632554254713,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7004/run/action_events.jsonl.gz,0.00830804003065011,action_prompt=reactive|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7005,reactive,qwen3.5-27b-fp8,closed,0.9237017683952825,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7005/run/action_events.jsonl.gz,0.9104411769953697,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7005/run/action_events.jsonl.gz,0.013260591399912758,action_prompt=reactive|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7006,reactive,qwen3.5-27b-fp8,closed,0.9184581069014559,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7006/run/action_events.jsonl.gz,0.9133542718867625,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7006/run/action_events.jsonl.gz,0.005103835014693359,action_prompt=reactive|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7007,reactive,qwen3.5-27b-fp8,closed,0.9149345657146392,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7007/run/action_events.jsonl.gz,0.9139276835660782,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7007/run/action_events.jsonl.gz,0.001006882148560928,action_prompt=reactive|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7008,reactive,qwen3.5-27b-fp8,closed,0.9167162689837571,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7008/run/action_events.jsonl.gz,0.9102478485848123,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7008/run/action_events.jsonl.gz,0.006468420398944796,action_prompt=reactive|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7001,reactive,qwen3.5-9b,closed,0.9088825865505026,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b/seed_7001/run/action_events.jsonl.gz,0.9014866110130773,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-9b/seed_7001/run/action_events.jsonl.gz,0.0073959755374253255,action_prompt=reactive|model=qwen3.5-9b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7002,reactive,qwen3.5-9b,closed,0.9128576964366297,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b/seed_7002/run/action_events.jsonl.gz,0.9100435337789939,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-9b/seed_7002/run/action_events.jsonl.gz,0.002814162657635788,action_prompt=reactive|model=qwen3.5-9b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7003,reactive,qwen3.5-9b,closed,0.9097697811912195,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b/seed_7003/run/action_events.jsonl.gz,0.9095950096919448,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-9b/seed_7003/run/action_events.jsonl.gz,0.00017477149927469515,action_prompt=reactive|model=qwen3.5-9b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
